ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
432.321,-0.4623,-0.5717,0.7966,-3.687,0.2748,-0.7252
432.342,-0.4598,-0.5677,0.7919,-2.9847,0.1756,-0.3282
432.361,-0.4628,-0.5718,0.7914,-3.5649,0.2672,-0.5954
432.381,-0.462,-0.5726,0.7942,-3.0687,0.1679,-0.7023
432.401,-0.4595,-0.5717,0.7928,-3.4122,0.2748,-0.2214
432.421,-0.4581,-0.5718,0.7953,-3.1145,0.1679,-0.8244
432.441,-0.4645,-0.5723,0.7913,-3.5573,0.1603,-0.5267
432.461,-0.4651,-0.573,0.8004,-2.9542,0.2137,-0.5038
432.481,-0.4586,-0.5698,0.7928,-3.4885,0.2443,-0.626
432.501,-0.4625,-0.5718,0.7961,-3.0992,0.2595,-0.458
432.521,-0.4601,-0.5732,0.7948,-3.1603,0.2061,-0.7405
432.541,-0.4607,-0.5686,0.7913,-3.4198,0.4122,-0.3511
432.561,-0.4617,-0.5671,0.7966,-2.9542,0.2061,-0.5802
432.581,-0.462,-0.573,0.7937,-3.5649,0.2137,-0.8473
432.601,-0.4636,-0.5701,0.7931,-2.9313,0.1527,-0.374
432.621,-0.4645,-0.572,0.7921,-3.6565,0.3359,-0.4962
432.641,-0.4601,-0.5721,0.7938,-2.9542,0.0458,-0.8779
432.661,-0.4607,-0.5721,0.7932,-3.6107,0.3511,-0.229
432.681,-0.463,-0.5707,0.8018,-2.8473,0.1298,-0.7176
432.701,-0.4604,-0.5707,0.7916,-3.9618,0.3053,-0.5344
432.721,-0.4594,-0.5714,0.7961,-2.7634,0.1221,-0.626
432.741,-0.4633,-0.5712,0.793,-3.5878,0.313,-0.5649
432.761,-0.4602,-0.5747,0.7947,-2.9771,0.2137,-0.4962
432.781,-0.462,-0.5714,0.793,-3.3969,0.1221,-0.6489
432.801,-0.46,-0.5724,0.7931,-3.2519,0.2137,-0.5115
432.821,-0.4609,-0.5731,0.7991,-3.2061,0.1985,-0.313
432.841,-0.468,-0.5726,0.796,-3.2672,0.1756,-0.8931
432.861,-0.4595,-0.5681,0.7886,-3.3817,0.2366,-0.4656
432.881,-0.4619,-0.5712,0.7937,-3.0458,0.1985,-0.5267
432.901,-0.463,-0.5725,0.7889,-3.5191,0.1908,-0.7176
432.921,-0.4637,-0.5717,0.7938,-3.0992,0.3435,-0.4504
432.941,-0.4583,-0.5692,0.8009,-3.1298,0.0763,-0.5038
432.961,-0.464,-0.5701,0.7928,-3.6183,0.2137,-0.6565
432.982,-0.4612,-0.5728,0.7937,-2.7023,0.1527,-0.6489
433.001,-0.4611,-0.5723,0.7896,-3.7481,0.4198,-0.4962
433.021,-0.4641,-0.5718,0.7937,-2.771,0.1756,-0.6565
433.041,-0.4652,-0.5735,0.7892,-3.6794,0.3893,-0.4809
433.061,-0.4608,-0.5718,0.7922,-3.0,0.1603,-0.6565
433.081,-0.4602,-0.5702,0.7953,-3.7176,0.4504,-0.3206
433.101,-0.4595,-0.5718,0.7948,-2.8779,0.0687,-0.7863
433.121,-0.4624,-0.5732,0.7914,-3.6183,0.3588,-0.4809
433.141,-0.4619,-0.5715,0.7958,-2.9389,0.2137,-0.4733
433.161,-0.4612,-0.5691,0.7963,-3.5191,0.2137,-0.6565
433.181,-0.4639,-0.5714,0.7971,-3.1221,0.1756,-0.458
433.201,-0.4629,-0.5721,0.7922,-3.229,0.229,-0.4962
433.221,-0.4624,-0.573,0.7963,-3.4656,0.1374,-0.626
433.241,-0.459,-0.5731,0.7965,-3.0382,0.2214,-0.5267
433.261,-0.4648,-0.5741,0.7913,-3.3969,0.1527,-0.687
433.281,-0.4603,-0.5704,0.7944,-3.2214,0.2443,-0.4427
433.301,-0.4614,-0.5693,0.7926,-3.3664,0.3282,-0.6565
433.321,-0.4589,-0.572,0.7946,-3.2519,0.1374,-0.6794
433.341,-0.4637,-0.5677,0.7939,-3.3511,0.4427,-0.1832
433.361,-0.4608,-0.5693,0.7949,-2.8931,0.0763,-0.9313
433.381,-0.4586,-0.5741,0.7914,-3.7939,0.4198,-0.4504
433.401,-0.4662,-0.5707,0.7925,-2.7252,0.2061,-0.4504
433.421,-0.4628,-0.5724,0.7935,-3.9313,0.2366,-0.7405
433.441,-0.4639,-0.5723,0.7931,-2.8779,0.1756,-0.4885
433.461,-0.4623,-0.5706,0.7925,-3.5878,0.313,-0.2824
433.481,-0.4618,-0.5706,0.7921,-3.2061,0.0763,-0.9084
433.501,-0.4609,-0.5713,0.7943,-3.313,0.2824,-0.3511
433.521,-0.4597,-0.569,0.7931,-3.1679,0.1756,-0.6031
433.541,-0.4626,-0.5718,0.7969,-3.3206,0.2595,-0.5878
433.561,-0.4647,-0.5748,0.7902,-3.145,0.1985,-0.5725
433.581,-0.4618,-0.5753,0.7977,-3.2748,0.1221,-0.6183
433.601,-0.4629,-0.5735,0.7865,-3.4046,0.2595,-0.3435
433.622,-0.4607,-0.5741,0.7957,-3.2366,0.1908,-0.7099
433.641,-0.4636,-0.5763,0.7943,-3.4885,0.3435,-0.687
433.661,-0.4613,-0.5701,0.7913,-3.145,0.2748,-0.3206
433.681,-0.4619,-0.5699,0.7924,-3.4733,0.2366,-0.687
433.701,-0.4633,-0.5718,0.7992,-3.0534,0.1756,-0.6489
433.721,-0.4608,-0.5726,0.7927,-3.3435,0.2977,-0.2977
433.741,-0.4589,-0.573,0.7955,-3.1145,0.0763,-0.8168
433.761,-0.4618,-0.5751,0.7911,-3.6336,0.3359,-0.458
433.781,-0.463,-0.575,0.7971,-3.0687,0.0382,-0.7634
433.801,-0.4659,-0.5725,0.7933,-3.7557,0.3893,-0.3817
433.821,-0.4597,-0.5708,0.7942,-2.9618,0.145,-0.5573
433.841,-0.4612,-0.5718,0.796,-3.5573,0.1985,-0.7939
433.861,-0.4611,-0.5686,0.7904,-3.0687,0.2672,-0.3664
433.881,-0.4596,-0.5726,0.7946,-3.313,0.2748,-0.5115
433.901,-0.4617,-0.5741,0.7926,-3.1374,0.0992,-0.916
433.921,-0.4609,-0.5706,0.7935,-3.229,0.2366,-0.2366
433.941,-0.4647,-0.5717,0.7952,-3.1832,0.1756,-0.7405
433.961,-0.4633,-0.5767,0.7955,-3.374,0.1756,-0.7252
433.981,-0.4651,-0.5726,0.7935,-3.2824,0.2595,-0.3359
434.001,-0.4622,-0.571,0.7961,-3.1527,0.1679,-0.626
434.021,-0.4608,-0.5728,0.7886,-3.4885,0.2977,-0.5954
434.041,-0.4584,-0.5718,0.7947,-2.9237,0.1374,-0.5573
434.061,-0.4639,-0.5742,0.7889,-3.6183,0.2977,-0.6412
434.081,-0.4617,-0.5724,0.7921,-2.9542,0.1985,-0.5878
434.101,-0.4606,-0.574,0.7946,-3.6183,0.3053,-0.6107
434.121,-0.4607,-0.5723,0.7966,-3.0534,0.0763,-0.6183
434.141,-0.4668,-0.5723,0.7932,-3.5649,0.4275,-0.2137
434.161,-0.4608,-0.5734,0.7927,-3.2214,0.0305,-0.9695
434.181,-0.4581,-0.5703,0.7919,-3.4733,0.3588,-0.3282
434.201,-0.4609,-0.5679,0.7975,-3.0916,0.1221,-0.542
434.221,-0.464,-0.5715,0.7928,-3.4656,0.2519,-0.7481
434.241,-0.4586,-0.5759,0.792,-3.0076,0.1756,-0.3435
434.262,-0.4628,-0.5693,0.7965,-3.3359,0.2748,-0.542
434.281,-0.4623,-0.5677,0.7924,-3.2519,0.2748,-0.6641
434.301,-0.4641,-0.5717,0.7969,-3.2595,0.1374,-0.5802
434.321,-0.4597,-0.5745,0.793,-3.1985,0.2672,-0.5115
434.341,-0.46,-0.5724,0.7949,-3.3588,0.2748,-0.4885
434.361,-0.459,-0.5746,0.7921,-3.3053,0.229,-0.7328
434.381,-0.4609,-0.5757,0.7936,-3.3511,0.2061,-0.4656
434.401,-0.4647,-0.5714,0.796,-3.2748,0.3817,-0.3206
434.421,-0.4589,-0.5734,0.7955,-3.1985,0.1069,-0.855
434.441,-0.4623,-0.5715,0.7909,-3.3969,0.3588,-0.3893
434.461,-0.4612,-0.569,0.7961,-2.9542,0.1679,-0.542
434.481,-0.4573,-0.5717,0.7903,-3.6947,0.229,-0.8092
434.501,-0.4578,-0.5729,0.7948,-2.855,0.1756,-0.4046
434.521,-0.4635,-0.5704,0.7878,-3.5954,0.313,-0.5344
434.541,-0.4623,-0.5745,0.7919,-2.9313,0.0687,-0.7099
434.561,-0.4626,-0.5739,0.7947,-3.5496,0.2977,-0.4046
434.581,-0.4595,-0.5702,0.7937,-3.0229,0.1679,-0.7023
434.601,-0.4608,-0.5737,0.7958,-3.6412,0.3359,-0.3893
434.621,-0.4646,-0.571,0.7959,-2.9542,0.1985,-0.6794
434.641,-0.4603,-0.5714,0.7936,-3.6947,0.2366,-0.3969
434.661,-0.4617,-0.569,0.7933,-2.9466,0.1527,-0.5191
434.681,-0.462,-0.5736,0.7955,-3.6489,0.2672,-0.8168
434.701,-0.4619,-0.5753,0.7931,-3.0992,0.2672,-0.5115
434.721,-0.459,-0.5709,0.7924,-3.3359,0.2443,-0.4122
434.741,-0.462,-0.5725,0.7927,-3.3435,0.1603,-0.8168
434.761,-0.4609,-0.5707,0.7943,-3.1298,0.1603,-0.4504
434.781,-0.4629,-0.5751,0.7979,-3.3511,0.2366,-0.4351
434.801,-0.4601,-0.571,0.7948,-3.2137,0.1298,-0.6718
434.821,-0.4609,-0.5728,0.7894,-3.3511,0.2519,-0.4733
434.841,-0.4636,-0.5756,0.7922,-3.3282,0.0305,-0.6565
434.861,-0.4634,-0.571,0.7947,-3.5344,0.2977,-0.4809
434.881,-0.4603,-0.5718,0.7946,-2.7863,0.0916,-0.7634
434.902,-0.4618,-0.5725,0.7935,-3.9313,0.3893,-0.3817
434.921,-0.4597,-0.5708,0.7916,-2.7481,0.1832,-0.4809
434.941,-0.4637,-0.5709,0.7915,-3.8321,0.2443,-0.6718
434.961,-0.4625,-0.5718,0.792,-3.0687,0.2366,-0.3664
434.981,-0.4596,-0.5729,0.7899,-3.2061,0.1832,-0.6336
435.001,-0.4625,-0.5757,0.7932,-3.7405,0.1374,-0.771
435.021,-0.464,-0.5757,0.7915,-2.8321,0.2672,-0.4275
435.041,-0.463,-0.5725,0.7925,-3.4809,0.0916,-0.5191
435.061,-0.4623,-0.5729,0.7949,-3.5191,0.2595,-0.5267
435.081,-0.4641,-0.5702,0.798,-2.8015,0.2519,-0.5725
435.101,-0.4646,-0.5736,0.7946,-3.8473,0.2519,-0.6183
435.121,-0.4652,-0.5715,0.7897,-3.0229,0.2977,-0.5802
435.141,-0.4598,-0.5718,0.7932,-3.5191,0.1527,-0.542
435.161,-0.4602,-0.572,0.7908,-3.0611,0.1832,-0.6947
435.181,-0.4617,-0.5692,0.7928,-3.3206,0.2977,-0.2672
435.201,-0.4653,-0.5699,0.7882,-3.313,0.1603,-0.855
435.221,-0.4609,-0.5729,0.7892,-3.1908,0.0916,-0.6031
435.241,-0.4592,-0.5701,0.793,-3.2137,0.3053,-0.2672
435.261,-0.4586,-0.5731,0.7933,-3.0992,0.1069,-0.8626
435.281,-0.4646,-0.5745,0.7911,-3.2748,0.3053,-0.4198
435.301,-0.4604,-0.5707,0.7904,-3.3817,0.2748,-0.4275
435.321,-0.4634,-0.5735,0.7943,-2.9084,0.2061,-0.6947
435.341,-0.463,-0.5725,0.7947,-3.9924,0.2366,-0.4504
435.361,-0.4636,-0.575,0.799,-2.6641,0.2748,-0.7863
435.381,-0.4587,-0.5703,0.7906,-3.6641,0.1756,-0.2137
435.401,-0.4602,-0.5717,0.7977,-3.3893,0.3435,-0.7634
435.421,-0.4617,-0.5718,0.7876,-2.687,0.0763,-0.8397
435.441,-0.4641,-0.5717,0.7927,-3.9695,0.4275,-0.0611
435.461,-0.4635,-0.5714,0.7935,-2.3435,0.1069,-1.0
435.481,-0.4608,-0.5725,0.7902,-3.9237,0.2748,-0.4046
435.501,-0.4641,-0.5719,0.7946,-2.7863,0.1527,-0.374
435.521,-0.4647,-0.5746,0.7949,-3.7405,0.3359,-0.7023
435.542,-0.4647,-0.5736,0.7915,-3.2061,0.2137,-0.5267
435.561,-0.4617,-0.5712,0.7937,-3.5344,0.2595,-0.2748
435.581,-0.4606,-0.5731,0.7938,-3.3511,0.145,-0.6947
435.601,-0.4639,-0.5743,0.7916,-3.2901,0.2901,-0.5802
435.621,-0.4633,-0.5753,0.795,-3.3817,0.145,-0.4962
435.641,-0.4595,-0.571,0.7949,-3.0992,0.2443,-0.4275
435.661,-0.4592,-0.5696,0.7861,-3.4351,0.2137,-0.7481
435.681,-0.4629,-0.5729,0.7961,-3.0305,0.145,-0.6794
435.701,-0.4653,-0.5703,0.7958,-3.1069,0.3206,-0.2977
435.721,-0.4619,-0.5719,0.7947,-3.2137,0.145,-0.8321
435.741,-0.4597,-0.5737,0.7914,-3.4351,0.2519,-0.4427
435.761,-0.463,-0.5746,0.7908,-2.916,0.2061,-0.3817
435.781,-0.4635,-0.5735,0.7876,-3.6183,0.2137,-0.7939
435.801,-0.4626,-0.5724,0.7954,-2.9847,0.2519,-0.5038
435.821,-0.4622,-0.5729,0.7942,-3.4962,0.2672,-0.4046
435.841,-0.4635,-0.5741,0.7931,-3.3359,0.2061,-0.6794
435.861,-0.4624,-0.5718,0.7881,-3.2901,0.1756,-0.5954
435.881,-0.4652,-0.5754,0.792,-3.5344,0.2519,-0.4427
435.901,-0.4563,-0.5695,0.7928,-3.2977,0.313,-0.458
435.921,-0.46,-0.5718,0.7933,-2.9847,0.0382,-0.7176
435.941,-0.4603,-0.5732,0.7921,-3.6565,0.2214,-0.5725
435.961,-0.4634,-0.5726,0.7914,-2.7328,0.1527,-0.4504
435.981,-0.4585,-0.5732,0.7913,-3.5115,0.1603,-0.7786
436.001,-0.4587,-0.5732,0.7917,-2.8931,0.1908,-0.5802
436.021,-0.4657,-0.573,0.7961,-3.3206,0.2366,-0.3511
436.041,-0.4651,-0.5743,0.791,-3.2519,0.0763,-0.8244
436.061,-0.4552,-0.5697,0.7985,-3.3817,0.2137,-0.4885
436.081,-0.4612,-0.5729,0.7949,-3.2519,0.2824,-0.4504
436.101,-0.4637,-0.5723,0.792,-3.3969,0.0992,-0.7023
436.121,-0.4647,-0.5741,0.7903,-3.3206,0.2214,-0.4427
436.141,-0.4615,-0.5725,0.7961,-3.3359,0.1756,-0.5115
436.161,-0.4626,-0.5719,0.7889,-3.3664,0.2443,-0.4733
436.182,-0.4573,-0.5739,0.7922,-3.2443,0.1221,-0.7252
436.201,-0.4642,-0.5717,0.7952,-3.2061,0.2519,-0.458
436.221,-0.4633,-0.5692,0.7916,-3.1221,0.3588,-0.4809
436.241,-0.462,-0.5734,0.7913,-3.3206,0.2137,-0.9466
436.261,-0.4594,-0.5723,0.7911,-3.1756,0.1603,-0.4275
436.281,-0.4655,-0.5729,0.7926,-3.2366,0.3511,-0.3588
436.301,-0.4606,-0.5736,0.7948,-3.5038,0.2824,-0.7023
436.321,-0.4624,-0.5745,0.7966,-3.0992,0.2519,-0.5267
436.341,-0.464,-0.5714,0.7947,-3.4656,0.1527,-0.3664
436.361,-0.4619,-0.5719,0.7964,-3.4885,0.2748,-0.5725
436.381,-0.4636,-0.5747,0.7942,-3.0382,0.1298,-0.6031
436.401,-0.4619,-0.5736,0.7949,-3.6336,0.2901,-0.4656
436.421,-0.459,-0.5699,0.7904,-2.9695,0.1221,-0.5344
436.441,-0.4609,-0.5717,0.7903,-3.4275,0.3206,-0.6718
436.461,-0.4613,-0.571,0.7942,-3.2519,0.1985,-0.6718
436.481,-0.4656,-0.5704,0.7928,-3.1603,0.313,-0.229
436.501,-0.4607,-0.5729,0.793,-3.3282,0.1069,-0.8702
436.521,-0.4606,-0.5715,0.791,-3.2595,0.2748,-0.5573
436.541,-0.4659,-0.5745,0.7939,-3.1145,0.2824,-0.2061
436.561,-0.4635,-0.574,0.7961,-3.3893,0.2061,-0.8473
436.581,-0.463,-0.574,0.7926,-3.458,0.2061,-0.4656
436.601,-0.4613,-0.5728,0.7924,-3.1145,0.1527,-0.3588
436.621,-0.4619,-0.5706,0.7913,-3.6336,0.1908,-0.6641
436.641,-0.4622,-0.5754,0.7941,-3.2443,0.2137,-0.6107
436.661,-0.4631,-0.573,0.7905,-2.916,0.1298,-0.5038
436.681,-0.4609,-0.5701,0.7908,-3.6489,0.2824,-0.5878
436.701,-0.4613,-0.571,0.7898,-2.8244,0.2595,-0.5954
436.721,-0.4629,-0.5723,0.7889,-3.4656,0.1832,-0.6183
436.741,-0.4612,-0.5693,0.796,-3.1145,0.313,-0.3893
436.761,-0.4607,-0.573,0.7925,-3.2977,0.0687,-0.6489
436.781,-0.4635,-0.5729,0.7924,-3.4198,0.2672,-0.6641
436.801,-0.4624,-0.5731,0.7953,-3.1145,0.2443,-0.3817
436.822,-0.4625,-0.5728,0.7906,-3.5191,0.2443,-0.6947
436.841,-0.4618,-0.571,0.7942,-3.0229,0.1985,-0.5725
436.861,-0.4648,-0.5748,0.7896,-3.4504,0.3664,-0.4656
436.881,-0.4629,-0.5719,0.7915,-3.0916,0.2214,-0.6947
436.901,-0.4596,-0.5715,0.7928,-3.458,0.3053,-0.4351
436.921,-0.4613,-0.5729,0.7896,-3.0763,0.0916,-0.6565
436.941,-0.4635,-0.5713,0.7944,-3.2977,0.3053,-0.4885
436.961,-0.4612,-0.5728,0.7932,-3.1069,0.0916,-0.6107
436.981,-0.4633,-0.5726,0.792,-3.458,0.1679,-0.5573
437.001,-0.464,-0.5742,0.7948,-2.9389,0.1603,-0.3511
437.021,-0.469,-0.5753,0.7937,-3.3664,0.1603,-0.7405
437.041,-0.46,-0.5751,0.7888,-3.2443,0.2824,-0.6107
437.061,-0.4611,-0.5739,0.7954,-3.0229,0.2214,-0.3359
437.081,-0.4612,-0.5708,0.7939,-3.4275,0.2443,-0.6718
437.101,-0.464,-0.5751,0.7916,-3.145,0.2977,-0.5191
437.121,-0.4612,-0.5707,0.791,-3.313,0.229,-0.4733
437.141,-0.4629,-0.5721,0.791,-3.2672,0.2977,-0.5802
437.161,-0.4592,-0.5737,0.7911,-3.0763,0.1679,-0.6412
437.181,-0.4624,-0.5753,0.7943,-3.3969,0.1756,-0.6336
437.201,-0.462,-0.5708,0.792,-3.1756,0.2977,-0.4885
437.221,-0.4614,-0.5743,0.7969,-3.3588,0.2214,-0.5878
437.241,-0.4606,-0.5699,0.7921,-3.2748,0.1679,-0.7176
437.261,-0.4624,-0.5739,0.7922,-3.2977,0.3282,-0.2824
437.281,-0.4614,-0.5723,0.7938,-3.4198,0.2748,-0.6031
437.301,-0.4587,-0.5736,0.7915,-3.2519,0.145,-0.7023
437.321,-0.4629,-0.573,0.7958,-3.4046,0.3053,-0.2443
437.341,-0.4637,-0.5731,0.7931,-3.0305,0.1069,-0.7786
437.361,-0.4598,-0.5726,0.7939,-3.542,0.2672,-0.4885
437.381,-0.4612,-0.5736,0.7953,-2.8244,0.145,-0.4733
437.401,-0.4645,-0.5754,0.7909,-3.5038,0.1908,-0.7481
437.421,-0.4606,-0.5721,0.793,-3.2672,0.1985,-0.5038
437.441,-0.4615,-0.5725,0.7898,-3.1985,0.2672,-0.5878
437.462,-0.4579,-0.574,0.7926,-3.3817,0.145,-0.5573
437.481,-0.4622,-0.5736,0.795,-3.1756,0.2824,-0.5954
437.501,-0.4624,-0.5752,0.7902,-3.1908,0.0916,-0.7405
437.521,-0.4604,-0.5684,0.7908,-3.4656,0.3282,-0.2595
437.541,-0.4629,-0.572,0.7892,-3.0763,0.1221,-0.7634
437.561,-0.4614,-0.5729,0.7916,-3.458,0.1832,-0.6489
437.581,-0.4647,-0.5735,0.7954,-3.0916,0.2519,-0.3206
437.601,-0.4614,-0.5713,0.7908,-3.3817,0.2214,-0.7252
437.621,-0.4596,-0.5726,0.7932,-3.313,0.2137,-0.6183
437.641,-0.4639,-0.5726,0.7893,-3.0153,0.1374,-0.4351
437.661,-0.4655,-0.5726,0.7946,-3.5573,0.2901,-0.5573
437.681,-0.4585,-0.5741,0.792,-3.0916,0.2901,-0.5802
437.701,-0.4634,-0.5737,0.7925,-3.2901,0.2443,-0.5649
437.721,-0.4637,-0.5748,0.7961,-3.2443,0.2901,-0.5344
437.741,-0.4612,-0.572,0.7925,-3.3435,0.229,-0.4351
437.761,-0.4562,-0.5732,0.7899,-3.1527,0.1221,-0.6794
437.781,-0.4602,-0.573,0.791,-3.5038,0.3664,-0.3282
437.801,-0.4628,-0.572,0.7939,-2.8931,0.2137,-0.6336
437.821,-0.4623,-0.5737,0.7908,-3.5802,0.1298,-0.6947
437.841,-0.4608,-0.5728,0.7963,-2.9466,0.2824,-0.374
437.861,-0.4636,-0.5729,0.7904,-3.4198,0.1908,-0.5649
437.881,-0.4626,-0.575,0.7909,-3.3359,0.2519,-0.687
437.901,-0.4614,-0.5735,0.7861,-3.1145,0.229,-0.4046
437.921,-0.46,-0.5706,0.7906,-3.4504,0.2748,-0.626
437.941,-0.4612,-0.5724,0.7932,-3.2595,0.2595,-0.5649
437.961,-0.46,-0.5742,0.7959,-3.2519,0.1832,-0.6107
437.981,-0.4595,-0.5714,0.7893,-3.2901,0.1527,-0.5954
438.001,-0.4619,-0.5696,0.7881,-3.2901,0.2672,-0.3969
438.021,-0.4625,-0.573,0.7928,-3.3053,0.1832,-0.8092
438.041,-0.4613,-0.5757,0.7959,-3.3282,0.2443,-0.3664
438.061,-0.4635,-0.5708,0.7939,-3.145,0.2824,-0.458
438.081,-0.4601,-0.5759,0.7911,-3.4427,0.1298,-0.8931
438.102,-0.4636,-0.5758,0.7885,-3.1908,0.2061,-0.2672
438.121,-0.4626,-0.571,0.792,-3.3206,0.2824,-0.5191
438.141,-0.4615,-0.574,0.7924,-3.4351,0.1756,-0.7863
438.161,-0.4592,-0.5743,0.792,-3.1679,0.1756,-0.4885
438.181,-0.4619,-0.5732,0.7921,-3.2443,0.2137,-0.7099
438.201,-0.4639,-0.5742,0.7927,-3.3435,0.2061,-0.4733
438.221,-0.4602,-0.5741,0.7932,-3.0153,0.2443,-0.6031
438.241,-0.4634,-0.573,0.7899,-3.4656,0.1908,-0.5802
438.261,-0.4619,-0.5724,0.7944,-3.2443,0.2595,-0.3969
438.281,-0.4614,-0.5729,0.7915,-3.2519,0.1832,-0.8015
438.301,-0.4596,-0.5739,0.7931,-3.4656,0.1832,-0.3817
438.321,-0.4619,-0.571,0.7921,-3.0153,0.1527,-0.4198
438.341,-0.4645,-0.5739,0.7965,-3.4885,0.1374,-0.8779
438.361,-0.4563,-0.5757,0.7896,-3.0992,0.2595,-0.4427
438.381,-0.4609,-0.573,0.788,-3.1603,0.2137,-0.4427
438.401,-0.4615,-0.5731,0.7888,-3.5649,0.1756,-0.771
438.421,-0.4636,-0.5759,0.7911,-3.0153,0.2748,-0.4122
438.441,-0.4611,-0.5767,0.7915,-3.3969,0.2748,-0.5802
438.461,-0.4636,-0.575,0.7919,-3.2519,0.2137,-0.5802
438.481,-0.4644,-0.5757,0.7942,-3.3206,0.1298,-0.5649
438.501,-0.4624,-0.5731,0.7894,-3.3664,0.2214,-0.5496
438.521,-0.4612,-0.575,0.7897,-3.2824,0.3206,-0.4275
438.541,-0.4607,-0.5702,0.792,-3.1832,0.1527,-0.7328
438.561,-0.4625,-0.5734,0.787,-3.3969,0.1832,-0.5802
438.581,-0.4633,-0.5737,0.7936,-3.0076,0.2595,-0.3893
438.601,-0.4587,-0.5728,0.7932,-3.3664,0.1908,-0.8092
438.621,-0.4635,-0.5742,0.7949,-3.2595,0.2366,-0.4733
438.641,-0.4613,-0.5754,0.7898,-3.1756,0.2214,-0.4351
438.661,-0.4613,-0.574,0.7943,-3.5267,0.2748,-0.7939
438.681,-0.4609,-0.5746,0.7916,-3.2595,0.2824,-0.4046
438.701,-0.4634,-0.5704,0.7913,-3.3053,0.1985,-0.6031
438.721,-0.4601,-0.5757,0.7908,-3.3282,0.1832,-0.5802
438.742,-0.4624,-0.5735,0.7936,-3.2443,0.2977,-0.4046
438.761,-0.4576,-0.5718,0.791,-3.2214,0.1756,-0.7023
438.781,-0.4587,-0.5719,0.7937,-3.2748,0.2366,-0.4122
438.801,-0.463,-0.5751,0.7939,-3.1145,0.2061,-0.626
438.821,-0.465,-0.5737,0.7904,-3.4733,0.2061,-0.5802
438.841,-0.4651,-0.575,0.7928,-3.0382,0.2061,-0.4351
438.861,-0.4624,-0.5752,0.7931,-3.5878,0.1221,-0.6565
438.881,-0.4603,-0.5723,0.7944,-3.229,0.1756,-0.6107
438.901,-0.4597,-0.5723,0.7878,-3.2061,0.2366,-0.3282
438.921,-0.4607,-0.5734,0.7932,-3.4122,0.1832,-0.7557
438.941,-0.4606,-0.5702,0.7904,-3.0076,0.1985,-0.6107
438.961,-0.4598,-0.5728,0.7925,-3.3435,0.2137,-0.3282
438.981,-0.4589,-0.5735,0.792,-3.145,0.1908,-0.7252
439.001,-0.4601,-0.5737,0.7919,-3.3969,0.313,-0.4733
439.021,-0.4639,-0.5739,0.7988,-3.1374,0.2137,-0.6412
439.041,-0.4646,-0.5737,0.7941,-3.4885,0.3511,-0.3435
439.061,-0.4625,-0.5729,0.7935,-3.2519,0.1374,-0.5725
439.081,-0.4622,-0.5765,0.7933,-3.3588,0.1756,-0.7328
439.101,-0.4614,-0.5714,0.7861,-3.3206,0.229,-0.2595
439.121,-0.4623,-0.5748,0.7888,-3.374,0.2595,-0.6794
439.141,-0.4622,-0.5754,0.7947,-3.2061,0.1603,-0.7252
439.161,-0.4619,-0.5703,0.7908,-3.4046,0.3053,-0.1298
439.181,-0.4657,-0.5763,0.7964,-3.0992,0.1527,-0.9084
439.201,-0.4606,-0.5763,0.7917,-3.4351,0.3511,-0.4351
439.221,-0.4624,-0.5723,0.7941,-2.9084,0.1985,-0.5191
439.241,-0.4626,-0.5763,0.7911,-3.5649,0.2061,-0.5496
439.261,-0.4615,-0.5726,0.7906,-3.1756,0.2901,-0.4885
439.281,-0.4598,-0.5737,0.792,-3.2137,0.0916,-0.5725
439.301,-0.4561,-0.5707,0.7917,-3.6107,0.3053,-0.3893
439.321,-0.4614,-0.5712,0.7905,-2.855,0.2366,-0.6336
439.341,-0.4612,-0.573,0.7915,-3.5802,0.229,-0.7786
439.361,-0.4604,-0.5726,0.792,-2.8168,0.313,-0.313
439.382,-0.4604,-0.5725,0.7927,-3.4198,0.1908,-0.6336
439.401,-0.4603,-0.5741,0.7925,-3.2443,0.2137,-0.8702
439.421,-0.4597,-0.5729,0.7932,-3.1527,0.2748,-0.2366
439.441,-0.4653,-0.5737,0.7913,-3.2443,0.2366,-0.7328
439.461,-0.4598,-0.575,0.7938,-3.4885,0.145,-0.687
439.481,-0.4613,-0.5759,0.792,-3.0229,0.3511,-0.3206
439.501,-0.4611,-0.5731,0.7896,-3.5344,0.2595,-0.5725
439.521,-0.4596,-0.5731,0.7924,-3.0916,0.2977,-0.4885
439.541,-0.4614,-0.5728,0.7924,-3.3053,0.1756,-0.6336
439.561,-0.4634,-0.5737,0.7946,-3.2672,0.3206,-0.5649
439.581,-0.4644,-0.5735,0.7946,-3.1145,0.2672,-0.5191
439.601,-0.4596,-0.5748,0.7953,-3.3511,0.145,-0.855
439.621,-0.4615,-0.575,0.7936,-3.2672,0.2824,-0.3893
439.641,-0.4625,-0.573,0.7926,-3.3053,0.2214,-0.4809
439.661,-0.4619,-0.5742,0.7943,-3.5573,0.2901,-0.8321
439.681,-0.4595,-0.5741,0.7925,-3.1603,0.2748,-0.2977
439.701,-0.4625,-0.5699,0.7939,-3.4427,0.1985,-0.4809
439.721,-0.4637,-0.573,0.7922,-3.2748,0.2137,-0.7176
439.741,-0.4607,-0.5697,0.7914,-3.1679,0.2366,-0.3969
